label,spread,tick_volume,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing
True,7,35454,True,True,False,False,True,False,False,False
True,8,37166,False,False,False,False,False,False,False,False
True,8,30514,False,False,False,False,False,False,False,False
False,9,25725,False,False,False,False,False,True,False,False
False,8,37029,True,False,False,True,False,False,False,False
True,9,32676,False,True,False,False,False,False,False,False
True,8,34559,True,False,False,False,False,False,False,False
False,8,25724,False,False,False,False,False,False,False,False
False,8,35456,False,True,False,False,False,False,False,False
True,8,21843,False,False,False,False,False,False,False,False
False,8,27067,True,False,False,False,True,False,False,False
False,8,20828,False,False,False,False,False,False,False,False
False,9,25844,False,False,False,False,False,False,False,False
True,6,22777,False,False,False,False,False,False,False,False
True,8,38056,False,False,False,False,False,False,False,False
True,8,43073,True,False,False,False,False,False,False,False
False,8,36589,False,False,False,False,False,False,False,False
False,8,38108,False,False,False,True,False,False,False,False
False,7,34833,False,True,False,False,False,False,False,False
False,9,40961,False,False,False,False,False,False,False,False
True,9,46684,False,False,False,False,False,False,False,False
True,8,52105,True,False,False,False,False,False,False,False
True,9,41258,False,False,False,False,False,False,False,False
False,8,41840,False,False,False,False,False,False,False,False
True,9,40021,False,True,False,False,False,False,False,False
True,8,40609,True,False,False,False,False,False,False,False
True,8,39335,False,False,False,True,False,False,False,False
False,7,41653,False,False,False,False,False,False,False,False
False,8,36983,False,True,False,False,True,False,False,False
False,8,46556,False,False,False,True,False,True,False,False
True,8,38119,False,True,False,False,False,False,False,False
True,6,44040,False,False,True,False,False,False,False,False
False,6,33947,True,False,False,False,False,False,False,False
True,8,44956,False,True,False,False,False,False,False,False
True,8,41071,False,False,True,False,False,False,False,False
False,7,41490,True,False,False,False,False,False,False,False
True,7,37966,False,False,False,True,False,False,False,False
True,7,41904,False,False,False,False,False,True,False,False
True,7,32270,True,False,False,False,False,False,False,False
True,6,38111,False,False,False,False,False,False,False,False
True,7,36824,False,False,False,False,False,False,False,False
True,7,37112,False,False,False,True,False,False,False,False
True,8,34376,False,False,False,True,False,False,False,False
False,7,32866,False,True,True,False,False,False,False,False
True,7,34219,True,False,False,True,False,False,False,False
False,5,27531,False,True,True,False,False,False,False,False
False,7,37457,False,False,False,False,False,True,False,False
False,6,39061,False,True,False,False,False,False,False,False
False,7,36886,False,False,False,False,False,False,False,False
False,7,39313,False,False,False,False,False,False,False,False
True,7,35029,False,False,False,False,False,False,False,False
False,6,37996,False,False,False,False,False,True,False,False
True,7,33376,True,True,False,False,True,False,False,False
False,7,45789,False,False,False,False,False,False,False,False
False,7,40790,False,False,False,False,False,False,False,False
False,7,50839,False,False,False,False,False,False,False,False
True,8,50949,False,False,False,False,False,False,False,False
True,7,57673,True,False,False,False,True,False,False,False
True,7,45083,False,False,False,False,False,False,False,False
False,7,54630,False,False,False,False,False,False,False,False
False,8,45395,False,False,False,False,False,False,False,False
True,7,50649,False,True,False,False,False,False,False,False
False,7,36665,False,False,False,False,False,False,False,False
False,7,41892,False,False,True,False,False,False,False,False
True,10,71831,False,False,False,False,False,False,False,False
True,8,83268,True,False,False,False,True,False,False,False
False,8,66289,False,False,False,False,False,False,False,False
True,7,44383,False,True,False,False,True,False,False,False
True,7,34531,False,False,False,False,False,False,False,False
False,7,38302,False,False,False,False,False,False,False,False
True,7,38692,False,False,False,False,False,True,False,False
False,7,50052,False,False,False,False,False,True,True,False
False,7,34757,True,True,False,False,True,False,False,False
True,7,38642,False,False,False,False,False,False,False,False
False,5,36317,True,False,False,False,True,False,False,False
True,7,38663,False,False,False,False,False,True,False,False
True,6,40692,True,False,False,False,False,False,False,False
False,7,38276,False,False,False,False,False,False,False,False
False,6,33134,False,False,False,False,False,False,False,False
False,7,43674,False,True,False,False,False,False,False,False
True,7,44996,False,False,False,False,False,False,False,False
False,7,43499,False,False,True,False,False,False,False,False
True,7,39475,True,False,False,False,False,False,False,False
True,7,43460,False,False,False,False,False,True,False,False
False,7,38933,True,False,False,False,False,False,False,False
False,7,47667,False,False,False,False,False,True,False,False
True,7,39482,False,True,False,False,False,False,False,False
True,7,46874,False,False,False,True,False,True,False,False
True,7,42726,False,False,False,False,False,True,False,False
False,7,45626,True,False,False,False,False,False,False,False
False,8,45505,False,False,False,False,False,True,False,True
True,8,60811,False,True,False,False,False,False,False,False
True,8,49876,False,False,False,False,False,False,False,False
False,7,58802,True,False,False,False,False,False,False,False
False,8,56152,False,False,False,False,False,False,False,False
True,7,63268,False,True,False,False,False,False,False,False
True,8,62599,True,False,False,False,False,False,False,False
False,6,66695,False,False,False,False,False,False,False,False
False,4,49553,False,False,False,False,False,False,False,False
True,7,58040,False,True,False,False,False,False,False,False
True,8,56363,False,False,False,False,False,False,False,False
False,9,61809,False,False,False,False,False,True,False,False
True,4,45083,True,True,False,False,True,False,False,False
True,7,48472,False,False,False,True,False,False,False,False
True,6,40681,False,False,False,False,False,False,False,False
False,6,48043,False,False,False,False,False,True,False,False
True,7,43595,True,True,False,False,True,False,False,False
True,6,51552,False,False,False,True,False,True,False,False
False,6,43318,False,True,True,False,False,False,False,False
False,6,48831,True,False,False,True,False,False,False,False
False,7,43803,False,True,False,False,False,False,False,False
False,6,50135,False,False,False,False,False,False,False,False
True,8,47755,False,False,True,False,False,False,False,False
True,7,49917,True,False,False,False,False,False,False,False
False,6,42344,False,True,False,False,True,False,False,False
True,6,42901,False,False,False,False,False,False,False,False
False,7,39565,False,False,False,False,False,True,True,False
True,6,46397,True,True,False,False,True,False,False,False
False,7,42533,False,False,False,False,True,False,False,False
True,4,42369,False,False,False,False,False,False,False,False
False,7,37846,False,True,False,False,False,False,False,False
True,7,41983,False,False,False,False,False,False,False,False
True,6,38884,True,False,False,False,True,False,False,False
True,7,43396,False,False,False,False,False,True,False,False
True,7,35434,True,False,False,True,False,False,False,False
False,7,39757,False,True,False,False,True,False,False,False
True,8,47793,False,False,False,False,False,False,False,False
True,8,48279,True,False,False,False,True,False,False,False
False,8,44057,False,False,False,True,False,False,False,False
False,8,49159,False,True,False,False,False,False,False,False
False,7,40722,False,False,False,False,False,False,False,False
False,6,42964,False,False,False,False,False,False,False,False
False,7,40092,False,False,True,False,False,False,False,False
False,6,40040,False,False,False,False,False,False,False,False
False,7,43876,False,False,False,False,False,False,False,False
True,7,38763,False,False,False,False,False,False,False,False
False,7,49247,False,False,False,False,False,True,False,False
True,7,51391,False,True,False,False,False,False,False,False
True,7,48778,True,False,False,False,True,False,False,False
False,7,46198,False,False,False,False,True,False,False,False
False,6,43140,False,False,False,False,True,False,False,False
False,7,54258,False,False,False,False,False,False,False,False
False,7,51142,False,False,False,False,False,False,False,False
False,7,52999,False,False,False,False,False,False,False,False
True,7,54695,False,False,True,False,False,False,False,False
False,7,63078,True,False,False,False,False,False,False,False
True,7,50034,False,False,False,False,False,False,False,False
True,6,61094,False,False,False,False,False,False,False,False
True,7,55196,False,True,True,False,False,False,False,False
True,7,58512,True,False,False,False,False,False,False,False
True,7,49198,False,False,False,False,False,False,False,False
False,7,56771,False,False,False,False,False,False,False,False
False,7,44905,False,True,False,False,True,False,False,False
False,7,50929,False,False,False,False,False,False,False,False
True,7,47347,False,False,False,False,False,False,False,False
True,7,54093,False,False,True,False,False,True,False,False
False,6,55852,True,True,False,False,True,False,False,False
False,7,56170,False,False,False,False,False,False,False,False
False,4,46707,False,True,False,False,False,False,False,False
False,7,65758,False,False,False,False,False,True,False,False
False,6,55451,False,True,False,False,False,False,False,False
True,4,68890,False,False,False,False,False,False,False,False
False,7,55819,True,False,False,False,False,False,False,False
False,7,63243,False,True,True,False,False,False,False,False
True,7,59908,False,False,False,False,False,True,False,False
False,7,64643,True,True,False,False,True,False,False,False
True,7,49624,False,False,False,False,False,False,False,False
True,7,62464,False,False,False,False,False,False,False,False
False,6,50806,False,True,False,False,True,False,False,False
True,4,58791,False,False,False,False,False,True,False,False
False,6,51810,False,True,False,False,False,False,False,False
False,7,62369,True,False,False,False,False,False,False,False
False,7,46975,False,True,False,False,False,False,False,False
False,4,57685,False,False,False,False,False,False,False,False
False,7,49175,False,False,True,False,False,False,False,False
True,7,63252,False,False,False,False,False,True,False,False
True,8,53568,False,True,True,False,False,False,False,False
False,7,68916,True,False,False,False,False,False,False,False
True,7,52757,False,True,False,False,True,False,False,False
True,4,60878,False,False,False,False,False,False,False,False
True,7,45669,False,False,False,False,False,False,False,False
False,7,61981,False,False,True,False,False,True,False,False
False,2,61690,True,False,False,True,False,False,False,False
True,6,57929,False,False,False,True,False,True,False,False
True,6,44012,True,False,False,False,False,False,False,False
False,7,50203,False,False,False,False,False,False,False,False
True,7,43916,False,True,False,False,True,False,False,False
True,7,56223,False,False,False,False,False,True,False,False
False,7,45520,True,False,False,False,False,False,False,False
False,7,57359,False,False,False,False,False,False,False,False
True,7,46549,False,True,False,False,False,False,False,False
True,7,56803,False,False,False,False,False,False,False,False
True,7,46399,True,False,False,False,False,False,False,False
False,6,51022,False,False,False,False,False,False,False,False
False,7,41227,False,False,False,False,False,False,False,False
False,7,56073,False,True,False,False,False,False,False,False
True,6,44601,False,False,False,False,False,False,False,False
True,7,61947,False,False,False,True,False,True,False,False
False,7,46706,True,False,False,False,False,False,False,False
True,7,57935,False,False,False,False,False,False,False,False
False,7,46974,False,True,True,False,False,False,False,False
False,7,62698,False,False,True,False,False,True,False,False
True,7,45917,True,True,False,False,True,False,False,False
False,7,55275,False,False,False,False,False,False,False,False
True,8,50117,False,False,False,True,False,False,False,False
False,7,51900,False,False,False,False,False,True,False,False
False,7,46811,True,True,False,False,True,False,False,False
True,7,57720,False,False,True,False,False,True,False,False
False,6,42856,True,True,False,False,True,False,False,False
True,7,62944,False,False,True,False,False,True,False,False
True,6,54119,True,False,False,False,False,False,False,False
False,7,59803,False,False,False,False,False,False,False,False
False,6,44236,False,True,False,False,True,False,False,False
False,6,52084,False,False,False,False,False,False,False,False
False,6,50562,False,False,False,False,False,False,False,False
False,6,56481,False,False,False,False,False,False,False,False
False,6,45975,False,False,False,False,False,False,False,False
True,7,68758,False,False,True,False,False,False,False,False
False,6,48864,True,False,False,False,False,False,False,False
True,6,62339,False,False,False,True,False,False,False,False
True,6,46281,False,True,True,False,False,False,False,False
True,7,64884,True,False,False,False,False,False,False,False
False,6,40610,False,False,False,False,False,False,False,False
False,6,59021,False,False,False,False,False,True,False,False
True,6,44976,False,True,False,False,False,False,False,False
True,6,53488,True,False,False,False,True,False,False,False
True,5,41965,False,False,False,False,True,False,False,False
False,7,52589,False,False,False,False,False,False,False,False
False,7,44789,False,False,False,False,False,True,False,False
True,7,64280,False,True,False,False,False,False,False,False
True,5,48191,False,False,False,False,False,False,False,False
True,6,58998,True,False,False,False,False,False,False,False
True,6,43743,False,False,False,True,False,False,False,False
False,6,41650,False,False,False,False,False,False,False,False
False,7,44639,False,True,False,False,True,False,False,False
False,6,54275,False,False,False,False,False,False,False,False
False,6,47325,False,False,False,False,False,False,False,False
False,6,53824,False,False,False,False,False,False,False,False
False,7,52074,False,False,False,False,False,False,False,False
True,6,55989,True,False,False,False,True,False,False,False
False,7,50945,False,False,False,False,False,False,False,False
True,6,61282,True,False,False,True,False,False,False,False
False,4,47974,False,False,False,False,False,False,False,False
False,6,53089,False,False,False,True,False,False,False,False
True,6,45284,False,True,False,False,False,False,False,False
True,6,55223,False,False,False,False,False,True,False,False
False,6,43450,True,False,False,False,False,False,False,False
False,4,52604,False,False,False,False,False,False,False,False
False,7,44452,False,True,False,False,False,False,False,False
True,6,53787,False,False,False,False,False,False,False,False
False,7,40964,True,False,False,False,True,False,False,False
False,7,38744,False,False,False,False,False,False,False,False
False,6,41975,False,False,False,False,False,False,False,False
True,7,43376,False,False,False,False,False,False,False,False
False,7,47480,True,False,False,False,False,False,False,False
True,4,47367,False,True,False,False,True,False,False,False
False,7,42701,False,False,False,False,False,True,False,False
False,7,52119,True,True,False,False,True,False,False,False
True,4,41694,False,False,False,False,False,False,False,False
True,7,50906,True,False,False,False,False,False,False,False
False,6,44048,False,True,False,False,True,False,False,False
True,7,45630,False,False,False,False,False,False,False,False
False,6,29897,False,True,False,False,True,False,False,False
True,7,43093,False,False,False,False,False,True,False,False
False,7,31804,True,True,False,False,True,False,False,False
True,4,50200,False,False,False,False,False,True,False,False
False,8,40094,False,True,True,False,False,False,False,False
False,5,46723,True,False,False,False,False,False,False,False
True,8,34710,False,False,False,True,False,False,False,False
False,5,47953,False,True,False,False,False,False,False,False
False,6,34372,True,False,False,False,False,False,False,False
True,9,50374,False,False,False,False,False,True,False,False
True,18,39874,False,True,True,False,False,False,False,False
False,5,42789,True,False,False,False,False,False,False,False
False,18,34848,False,True,False,False,False,False,False,False
True,7,46579,False,False,False,False,False,False,False,False
False,7,36987,False,False,False,False,False,False,False,False
False,6,49819,False,False,False,False,False,True,False,False
False,8,38733,False,True,False,False,False,False,False,False
True,9,53466,False,False,False,False,False,False,False,False
True,7,37454,True,False,False,False,False,False,False,False
True,10,44939,False,False,False,False,False,False,False,False
True,18,33750,False,True,False,False,True,False,False,False
False,8,42055,False,False,False,False,False,True,False,False
False,3,32323,False,True,True,False,False,False,False,False
True,3,33708,True,False,False,False,False,False,False,False
False,4,30207,False,False,False,False,False,False,False,False
True,4,34680,False,False,False,True,False,False,False,False
False,3,35743,False,False,False,True,False,False,False,False
True,6,47678,False,True,False,False,False,False,False,False
False,5,34359,True,False,False,True,False,False,False,False
True,5,39630,False,True,True,False,False,False,False,False
False,6,30316,True,False,False,False,False,False,False,False
True,5,30867,False,True,False,False,False,False,False,False
False,5,6865,True,False,False,False,True,False,False,False
True,5,14674,False,False,False,False,False,False,False,False
False,6,24455,False,False,False,False,False,True,False,False
True,7,26634,True,True,False,False,True,False,False,False
False,6,26848,False,False,False,False,False,False,False,False
False,5,40125,False,True,False,False,False,False,False,False
True,6,36888,False,False,False,False,False,False,False,False
False,6,39048,False,False,False,False,False,True,False,False
True,5,33523,True,True,False,False,True,False,False,False
False,6,37519,False,False,False,True,False,False,False,False
False,10,19577,False,True,False,False,False,False,False,False
True,5,20912,False,False,False,False,False,False,False,False
True,7,36649,True,False,False,False,False,False,False,False
False,5,45612,False,False,False,False,False,False,False,False
False,5,35356,False,True,False,False,False,False,False,False
False,6,45197,False,False,False,False,False,False,False,False
False,6,42276,False,False,False,False,False,False,False,False
True,5,49996,False,False,False,False,False,False,False,False
False,6,35292,False,False,True,False,False,False,False,False
True,6,42834,False,False,False,False,False,False,False,False
True,5,37986,False,False,False,False,False,False,False,False
True,5,43635,True,False,False,False,True,False,False,False
False,6,37049,False,False,False,False,False,False,False,False
False,6,39826,False,False,False,False,False,False,False,False
False,6,35281,False,True,True,False,False,False,False,False
True,6,48231,False,False,False,False,False,False,False,False
True,5,36970,True,False,False,False,False,False,False,False
False,6,47430,False,False,False,False,False,False,False,False
False,6,39557,False,False,False,True,False,False,False,False
False,5,50814,False,True,False,False,False,False,False,False
False,5,37679,True,False,False,False,True,False,False,False
True,6,34212,False,False,False,False,False,False,False,False
False,5,43071,False,False,False,False,False,True,True,False
True,5,44942,True,False,False,False,False,False,False,False
True,5,42991,False,False,False,False,False,False,False,False
True,6,47972,False,False,False,False,False,False,False,False
True,6,40152,False,False,False,False,False,False,False,False
False,5,46749,False,False,False,False,False,False,False,False
True,6,35468,False,False,False,False,False,False,False,False
True,5,41475,False,True,False,False,False,False,False,False
True,5,33885,False,False,False,False,False,True,True,False
False,4,47010,True,False,False,False,False,False,False,False
True,5,36450,False,False,False,True,False,False,False,False
False,4,39675,False,True,False,False,False,False,False,False
True,5,35363,True,False,False,False,False,False,False,False
True,5,47214,False,False,False,False,False,True,False,False
False,5,32392,True,False,False,False,False,False,False,False
True,5,43953,False,False,False,False,False,False,False,False
True,5,38474,False,True,False,False,False,False,False,False
False,5,44716,True,False,False,False,False,False,False,False
True,5,37370,False,True,False,False,True,False,False,False
True,5,43538,False,False,True,False,False,False,False,False
False,6,40507,True,False,False,False,False,False,False,False
True,5,45353,False,True,False,False,False,False,False,False
True,5,40059,False,False,False,False,False,False,False,False
False,5,47531,True,False,False,False,False,False,False,False
False,4,39192,False,True,False,False,True,False,False,False
True,5,44592,False,False,True,False,False,False,False,False
False,5,36543,True,False,False,False,True,False,False,False
False,4,44171,False,False,True,False,False,True,False,False
True,6,39204,False,True,False,False,False,False,False,False
True,5,43956,False,False,False,False,False,True,False,False
True,5,39171,True,False,False,False,False,False,False,False
True,6,49762,False,False,False,False,False,False,False,False
False,5,39056,False,False,False,False,False,False,False,False
True,7,44051,False,True,False,False,False,False,False,False
True,6,43107,False,False,False,False,False,True,False,False
False,7,44859,True,False,False,False,False,False,False,False
False,5,39864,False,True,False,False,True,False,False,False
True,5,43948,False,False,False,False,False,False,False,False
False,5,40983,True,False,False,False,False,False,False,False
True,5,39631,False,True,False,False,False,False,False,False
False,5,42200,False,False,False,False,False,False,False,False
True,5,45956,False,False,False,False,False,False,False,False
False,5,41987,True,False,False,False,True,False,False,False
False,5,50285,False,False,False,False,False,False,False,False
True,5,43385,False,False,False,False,False,False,False,False
True,6,48521,False,False,False,False,False,True,False,False
False,6,35060,True,False,False,False,False,False,False,False
True,6,39559,False,False,False,True,False,False,False,False
False,5,36002,False,False,False,False,False,False,False,False
False,5,32032,False,False,False,True,False,False,False,False
True,4,45264,False,False,False,True,False,True,False,False
True,4,44069,True,True,False,False,True,False,False,False
True,5,39590,False,False,False,False,True,False,False,False
True,5,42088,False,False,False,False,False,False,False,False
True,5,34152,False,False,False,False,False,False,False,False
True,6,42799,False,False,False,False,False,False,False,False
True,6,33153,False,False,False,False,False,False,False,False
False,5,39615,False,False,False,False,False,False,False,False
False,5,36398,False,True,False,False,True,False,False,False
True,5,45257,False,False,True,False,False,False,False,False
True,5,39130,True,False,False,False,False,False,False,False
False,5,44886,False,False,True,False,False,True,False,False
False,5,35852,True,False,False,False,False,False,False,False
True,5,51697,False,True,False,False,False,False,False,False
False,5,38970,False,False,False,False,False,False,False,False
False,6,42664,False,False,True,False,False,False,False,False
False,5,35312,False,False,False,False,False,False,False,False
False,5,41582,False,False,False,False,False,False,False,False
True,5,36516,False,False,True,False,False,False,False,False
False,5,40696,True,False,False,False,False,False,False,False
False,5,38420,False,True,False,False,False,False,False,False
True,5,43534,False,False,False,False,False,False,False,False
True,5,36616,True,False,False,False,False,False,False,False
True,5,40036,False,False,True,False,False,True,False,False
True,5,33869,True,False,False,False,False,False,False,False
False,5,44426,False,False,False,False,False,False,False,False
False,5,34657,False,True,False,False,True,False,False,False
False,5,39999,False,False,False,False,False,False,False,False
True,5,34306,False,False,True,False,False,False,False,False
False,5,36652,True,False,False,False,False,False,False,False
False,6,32300,False,False,False,False,False,False,False,False
False,5,42302,False,True,False,False,False,False,False,False
False,6,32513,False,False,True,False,False,False,False,False
True,5,39399,False,False,False,False,False,True,False,False
True,5,35752,False,True,False,False,False,False,False,False
False,5,39562,True,False,False,False,False,False,False,False
True,5,30624,False,True,False,False,True,False,False,False
False,5,35685,False,False,False,False,False,False,False,False
True,5,27304,False,True,False,False,True,False,False,False
False,5,34293,False,False,False,False,False,False,False,False
True,5,30114,False,True,False,False,True,False,False,False
True,5,36751,False,False,False,False,False,True,False,False
False,5,32524,True,False,False,False,False,False,False,False
False,5,37290,False,True,False,False,False,False,False,False
True,5,37468,False,False,False,False,False,False,False,False
True,5,37097,True,False,False,False,True,False,False,False
True,5,33629,False,False,False,False,False,False,False,False
False,5,34882,False,True,False,False,True,False,False,False
True,5,31492,False,False,False,False,False,True,False,False
True,5,39262,True,False,False,False,False,False,False,False
False,5,29938,False,False,False,False,False,False,False,False
True,5,36265,False,True,False,False,False,False,False,False
False,5,32539,True,False,False,False,False,False,False,False
False,5,39178,False,True,False,False,False,False,False,False
True,5,34251,False,False,False,False,False,False,False,False
True,5,36898,False,False,True,False,False,False,False,False
False,7,33856,True,False,False,False,False,False,False,False
True,5,34476,False,True,False,False,True,False,False,False
False,5,30419,False,False,False,False,False,False,False,False
True,5,37349,False,True,False,False,False,False,False,False
False,5,32031,True,False,False,False,False,False,False,False
False,5,43132,False,True,False,False,False,False,False,False
False,5,37848,False,False,False,False,False,False,False,False
False,5,41556,False,False,False,False,False,False,False,False
False,5,32591,False,False,False,False,False,False,False,False
False,5,37998,False,False,True,False,False,False,False,False
True,5,17323,True,False,False,False,True,False,False,False
False,5,23173,False,False,False,False,False,True,False,False
True,5,22018,False,True,False,False,False,False,False,False
False,5,26944,True,False,False,False,False,False,False,False
True,5,35329,False,False,False,False,False,False,False,False
True,5,43925,False,True,False,False,False,False,False,False
False,5,35098,True,False,False,False,False,False,False,False
True,5,40042,False,False,False,False,False,False,False,False
True,5,34842,False,True,False,False,True,False,False,False
False,5,42128,False,False,False,False,False,False,False,False
False,5,34812,False,True,False,False,True,False,False,False
False,5,38138,False,False,False,False,False,False,False,False
True,5,38564,False,False,False,False,False,False,False,False
True,5,43606,True,False,False,False,False,False,False,False
False,5,34963,False,False,False,False,False,False,False,False
False,5,39159,False,True,False,False,True,False,False,False
True,5,34200,False,False,False,False,False,False,False,False
True,5,41276,False,False,False,False,False,False,False,False
False,5,33401,True,False,False,False,False,False,False,False
True,5,45462,False,True,True,False,False,False,False,False
True,5,33166,True,False,False,False,False,False,False,False
False,5,37028,False,False,False,False,False,False,False,False
True,5,31217,False,True,False,False,False,False,False,False
True,5,37487,False,False,True,False,False,False,False,False
True,5,31477,True,False,False,False,False,False,False,False
True,5,37276,False,False,False,False,False,False,False,False
True,5,29405,False,False,False,False,False,False,False,False
True,5,42595,False,False,True,False,False,True,False,False
False,5,30434,True,False,False,True,False,False,False,False
True,5,40218,False,True,False,False,False,False,False,False
True,5,38148,False,False,False,False,False,False,False,False
False,5,35332,True,False,False,False,False,False,False,False
True,5,29184,False,True,False,False,True,False,False,False
True,5,34012,False,False,False,False,False,False,False,False
False,5,23008,True,False,False,True,False,False,False,False
False,5,27150,False,False,False,False,False,True,False,False
True,5,31772,False,True,False,False,False,False,False,False
False,5,36428,False,False,True,False,False,False,False,False
True,5,26645,False,False,False,False,False,False,False,False
False,5,36107,False,False,False,False,False,True,False,False
False,5,24324,True,True,False,False,True,False,False,False
False,5,37822,False,False,False,False,False,True,False,False
True,5,41446,False,True,True,False,False,False,False,False
False,5,34664,True,False,False,False,False,False,False,False
False,5,33634,False,False,False,False,False,True,False,False
False,5,44696,False,True,False,False,False,False,False,False
False,5,37597,False,False,False,False,False,False,False,False
False,5,48084,False,False,False,False,False,False,False,False
True,5,35121,True,False,False,False,True,False,False,False
True,5,41843,False,False,False,True,False,True,False,False
False,5,37575,False,True,True,False,False,False,False,False
False,5,37029,True,False,False,False,False,False,False,False
False,5,33542,False,True,False,False,False,False,False,False
True,5,38362,False,False,False,False,False,False,False,False
False,5,31619,False,False,False,False,False,False,False,False
False,5,42462,False,False,False,False,False,False,False,False
True,5,35655,False,False,False,False,False,False,False,False
False,5,45945,True,False,False,True,False,False,False,False
False,5,30520,False,True,False,False,True,False,False,False
True,5,48178,False,False,False,False,False,False,False,False
True,5,37073,False,False,True,False,False,False,False,False
False,5,46989,True,False,False,False,False,False,False,False
True,5,39042,False,False,False,True,False,False,False,False
False,5,43036,False,False,False,False,False,True,False,False
False,5,34142,True,True,False,False,True,False,False,False
False,5,47481,False,False,False,False,False,False,False,False
False,5,41557,False,False,False,False,False,False,False,False
False,5,53747,False,False,False,False,False,False,False,False
False,5,41939,False,False,True,False,False,False,False,False
True,5,50775,True,False,False,True,False,False,False,False
False,5,36163,False,True,False,False,False,False,False,False
True,5,43850,False,False,False,False,False,False,False,False
False,5,35856,True,False,False,True,False,False,False,False
False,5,29823,False,True,False,False,False,False,False,False
False,5,37953,False,False,False,False,False,False,False,False
False,5,48724,False,False,False,False,False,False,False,False
False,5,39929,False,False,False,False,False,False,False,False
True,5,51417,False,False,False,False,False,False,False,False
False,5,39792,False,False,False,False,False,False,False,False
False,5,50701,False,False,False,False,False,False,False,False
True,5,40104,False,False,False,False,False,False,False,False
False,5,55459,False,False,False,False,False,True,False,False
True,5,36998,True,True,False,False,True,False,False,False
False,5,44687,False,False,False,False,False,False,False,False
True,5,39360,False,False,False,False,False,True,False,False
True,5,43731,False,True,False,False,False,False,False,False
True,5,41478,True,False,False,False,False,False,False,False
True,5,50229,False,False,False,False,False,False,False,False
False,5,38139,False,False,False,False,False,False,False,False
False,5,51791,False,False,False,False,False,False,False,False
True,5,44058,False,True,False,False,False,False,False,False
True,5,46350,False,False,False,False,False,False,False,False
False,5,40990,True,False,False,False,False,False,False,False
True,5,48709,False,True,False,False,False,False,False,False
False,5,39211,False,False,False,False,False,False,False,False
True,5,50652,False,False,True,False,False,True,False,False
True,5,38746,True,False,False,False,False,False,False,False
False,5,50935,False,False,False,False,False,False,False,False
True,5,36261,False,True,False,False,True,False,False,False
False,5,51195,False,False,False,False,False,False,False,False
True,5,35060,False,False,False,True,False,False,False,False
True,5,45936,False,False,False,False,False,True,False,False
False,5,45157,True,False,False,False,False,False,False,False
True,5,48071,False,True,False,False,False,False,False,False
True,5,40143,True,False,False,False,True,False,False,False
True,5,48312,False,False,False,False,False,False,False,False
False,5,35652,False,True,False,False,True,False,False,False
False,5,53206,False,False,True,False,False,True,False,False
False,5,38017,True,True,False,False,True,False,False,False
True,5,54219,False,False,False,False,False,False,False,False
True,5,34016,False,False,True,False,False,False,False,False
False,5,42313,True,False,False,False,False,False,False,False
True,5,31286,False,True,False,False,False,False,False,False
True,5,41201,False,False,False,False,False,False,False,False
False,5,35957,True,False,False,False,False,False,False,False
True,5,46752,False,True,True,False,False,False,False,False
False,5,33650,True,False,False,False,True,False,False,False
False,5,44312,False,False,False,False,False,False,False,False
True,5,38660,False,False,False,False,False,True,False,False
True,5,49161,True,True,False,False,True,False,False,False
True,5,48598,False,False,False,False,False,False,False,False
False,5,50846,False,False,False,False,False,False,False,False
False,5,31598,False,True,False,False,True,False,False,False
True,5,43561,False,False,False,False,False,False,False,False
True,5,34768,True,False,False,False,True,False,False,False
False,5,37436,False,False,False,False,False,True,False,False
False,5,32866,True,True,False,False,True,False,False,False
False,5,34594,False,False,False,False,False,False,False,False
False,5,35023,False,False,False,False,False,False,False,False
False,5,47740,False,False,False,False,False,False,False,False
False,5,35120,True,False,False,False,True,False,False,False
True,5,43920,False,False,False,False,False,False,False,False
True,4,33900,False,False,False,False,False,False,False,False
True,5,39836,True,False,False,False,False,False,False,False
False,5,34005,False,False,False,False,False,False,False,False
True,5,42788,False,True,False,False,False,False,False,False
False,5,31386,True,False,False,False,True,False,False,False
False,5,44655,False,False,False,False,False,False,False,False
False,5,35263,False,False,False,False,False,False,False,False
True,5,43853,False,False,False,False,False,False,False,False
True,5,35175,True,False,False,False,True,False,False,False
False,5,38338,False,False,False,False,False,True,False,False
True,5,27489,True,False,False,False,False,False,False,False
True,5,39410,False,False,False,False,False,True,False,False
False,5,33791,True,False,False,False,False,False,False,False
False,5,44039,False,True,True,False,False,False,False,False
True,5,33875,True,False,False,False,False,False,False,False
True,5,43184,False,True,False,False,False,False,False,False
False,5,35120,True,False,False,False,False,False,False,False
False,5,46225,False,True,False,False,False,False,False,False
False,5,34513,True,False,False,False,True,False,False,False
False,5,42299,False,False,False,False,False,False,False,False
True,5,40541,False,False,False,False,False,False,False,False
False,5,45605,False,False,True,False,False,True,False,False
False,5,37398,True,True,False,False,True,False,False,False
True,5,48478,False,False,False,False,False,False,False,False
True,5,40646,True,False,False,False,False,False,False,False
False,5,46352,False,False,False,False,False,False,False,False
True,5,35760,False,True,False,False,True,False,False,False
False,5,50830,False,False,False,False,False,False,False,False
True,5,36796,False,True,False,False,True,False,False,False
False,5,51590,False,False,False,False,False,False,False,False
False,5,32913,False,True,False,False,False,False,False,False
